"Runs";"Prev_farm_type";"Prev_wfp_ext.min";"Prev_wfp_ext.max";"Prev_wfp_col_base";"C_barn";"F_cross_trans";"F_transp";"C_prod_n";"Amount_fec";"N_transp";"N_contact";"C_prod.min";"C_prod.max";"F_scald_soft";"a_df";"b_df";"F_df";"P_cross_df_p";"P_cross_df_n";"C_caecal";"P_cross_ev_p";"F_ev";"wash_type";"F_wash_IOBW";"F_wash_PE";"F_wash_adj";"F_chill";"Prop_cm";"P_skin";"P_cut_vis";"spill_weight";"Prop_product";"T_growth_min";"T_growth_opt";"F_pack";"F_freezer";"Time_gen_min";"C_MPD";"Carcass_size_mean";"Carcass_size_sd";"Breast_size_mean";"Breast_size_sd";"Prop_carc_yield";"Time_retail";"Time_trans";"Time_fridge";"T_retail";"T_post_trans";"T_fridge";"Prop_breast_MAP";"Prop_carcass_fresh";"Prop_protec";"DR_omega";"DR_alpha";"P_undercook";"D_value_alpha";"D_value_beta";"Time_protec";"T_protec";"Prev_f";"B_flock_status";"Prev_wfp_col";"C_btp";"Prev_wfp_ext";"P_ccbf";"P_ccwf";"P_pos";"Prev_prod";"C_prod";"Prev_scald";"Prop_scald";"C_scald";"N_df_add";"C_cross_df";"B_cross_df_01";"Prop_neg_df";"Prev_df";"C_conta_df";"C_df";"B_vis_cut";"B_bird_col";"C_spill_cfu";"C_vis_cut";"P_cross_ev_n";"Prop_neg_ev";"B_cross_ev_01";"Prev_ev";"C_ev";"Prev_proc";"Prop_wash";"C_wash";"C_chill";"C_proc";"breast_size";"carcass_size";"Size";"C_max";"T_avg_trans";"Time_gen_retail";"Time_gen_trans";"Time_gen_fridge";"G_retail";"G_trans";"G_fridge";"C_ret";"Carcass_fresh";"Breast_MAP";"C_pack";"C_pproc";"Prev_pproc";"R_ref";"Prev_home_cook";"C_home_cook";"prob_carrier"
847;0.13918497185564;0.03;1;0.999401913875598;0;0.356869710376486;1.41;4.62215557408675;28.8616142921024;0.534689309075475;3.06518885122969;5.5;6.5;3.01264585187148;-1.91;-1.95;-2.93466576208878;0.6;0.0199257170817719;8.29893517692802;0.0592097197375998;0.0957532210241747;0.788921535015106;-1.12803813165729;-1.14008984338919;0.342521003447473;0.0992644354315468;0.25727485335839;0.253086592055713;0.17976444264525;4.20375749608502;0.25;7;39.1624817185409;-0.23568544197595;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.610672103252727;4.47093515760822;68.9107224893567;2.19771028371206;3.15250642228411;11.8916548849022;3.54243396603511;0.75;0.85;0.139833207988383;365;0.248;0.398528023199353;8.58;-0.139;1.19496512707039;64.1953942293477;0.13918497185564;"n";0.999401913875598;0;0;0.027482542659761;0;0.027482542659761;0.027482542659761;4.62215557408675;0.027482542659761;0.000971301698383994;0.00448950755930551;36.3867351132749;6.8749337358928e-12;0;0;0.027482542659761;3.8948301930028e-11;5.21834688493483e-06;0;1;34.8867109595348;5.21834688493483e-06;0.0199257170817719;0.0193781077120458;0;0.027482542659761;5.21834688493483e-06;0.027482542659761;0.0999730535327792;5.21694072480201e-07;5.17856675727316e-08;8.42977659188119e-10;0.0322200672823856;0.220131145792295;0.0322200672823856;3963.06827573343;7.52208065359316;32.8428741017812;1783.69979492089;40.6682979119267;1;1.00044641231903;1;8.43353974799845e-10;1;0;8.43353974799845e-10;1;0.0173722802241178;0.453774620367586;0.00692334049618287;1;0.000678292850409323
848;0.115782856749893;0.03;1;0.999401913875598;0;0.104554005898535;1.41;4.6368880688944;27.1641290247125;2.65487239323556;3.7608193053527;5.5;6.5;3.31543115211729;-1.91;-1.95;-2.14404092983166;0.6;0.0203255175942401;4.63230370540546;0.0887353328401742;0.0906411314889576;0.702372751897201;-0.741460115374257;-1.12462186487943;0.403229107148945;0.153047441681997;0.233437922829085;0.108260807132693;0.184187016178378;6.8238346457947;0.25;7;37.9346026803492;-0.140560935530392;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.623221946530975;6.03957160619323;69.4303127311337;2.22782213914444;7.89986519917601;14.7222359623014;7.62758792771251;0.75;0.85;0.144470300889185;365;0.248;0.398445649951984;8.58;-0.139;0.932456132469732;63.7109878006807;0.115782856749893;"n";0.999401913875598;0;0;0.0291383595083491;0;0.0291383595083491;0.0291383595083491;4.6368880688944;0.0291383595083491;0.000483691936992323;0.00224282537166013;34.3190219653055;4.44231025563461e-12;0;0;0.0291383595083491;2.01661985812572e-12;1.60973553235516e-05;0;1;31.610074514789;1.60973553235516e-05;0.0203255175942401;0.0197332653553859;0;0.0291383595083491;1.60973553235516e-05;0.0291383595083491;0.254488680119487;4.09659470970505e-06;6.26973339928359e-07;3.9612454527106e-09;0.0762211410537581;0.307826138688637;0.0762211410537581;9375.20034961225;11.3110505807387;555.433448529182;24.2002975574181;1141.92552554685;1.19828148876286;1.03369920025502;1.03298723967778;5.0685033868124e-09;1;1;3.66706666721371e-09;1;0.018418956095765;0.529874104617878;0.00733895293301416;1;0.000678292850409323
849;0.194722555796632;0.03;1;0.999401913875598;0;0.0923171818722039;1.41;4.71749478786038;18.7307125958236;2.77612729277462;3.81756533932326;5.5;6.5;3.72181845437709;-1.91;-1.95;-1.79648501969569;0.6;0.0192895659913895;7.44547156408842;0.100043218508152;0.105799337078303;0.630607042694464;-0.838972754228933;-1.17929017151507;0.261471530422568;0.108501031446918;0.10749511192937;0.592373593087588;0.174222044573872;4.84519208269194;0.25;7;38.6789284827068;-0.152347491925914;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.607378343376331;2.43974445563894;70.2632062591257;2.19908357323015;3.59733954584465;9.80804717817353;5.18395111588757;0.75;0.85;0.134175513998708;365;0.248;0.396580918415192;8.58;-0.139;0.909622117881369;63.7317265829093;0.194722555796632;"n";0.999401913875598;0;0;0.0417142860894228;0;0.0417142860894228;0.0417142860894228;4.71749478786038;0.0417142860894228;0.00018974989560142;0.000895144143496749;23.9726025241401;8.5899727592259e-12;0;0;0.0417142860894228;4.38278116468741e-13;1.43023682201521e-05;0;1;36.0747398742292;1.43023682201521e-05;0.0192895659913895;0.0184849155170839;0;0.0417142860894228;1.43023682201521e-05;0.0417142860894228;0.182769910572194;2.6140425605678e-06;2.83626314067748e-07;4.51513703960127e-09;0.0339836734199629;0.244113574509515;0.0339836734199629;4179.99183065544;6.70269336200909;40.7381776210746;5336.16946266712;143.015713010367;1;1;1;4.51513703960127e-09;1;0;4.51513703960127e-09;1;0.0263684578339803;0.52636863757982;0.0104572272249922;1;0.000678292850409323
850;0.138901338318488;0.03;1;1;0;0.044013554463163;1.41;4.58759453888566;11.9142352328183;3.80255709588528;2.72584799066614;5.5;6.5;4.54309435703801;-1.91;-1.95;-3.21752633995541;0.6;0.0205433179486327;8.34125033289058;0.0663498725861087;0.0996356042044239;0.49305998487398;-1.06149411749986;-1.17681933557522;0.28062868618872;0.104107280044105;0.0259379356056197;0.0109996600770776;0.212656247940015;4.34169293614104;0.25;7;36.4865081367443;-0.126910796219875;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.619499460607767;3.42787782608787;69.5175311526194;2.20667981331082;2.66920174495317;10.9612484769405;0.642524187926367;0.75;0.85;0.176148400790295;365;0.248;0.399934369362173;8.58;-0.139;0.844413731044746;63.5690513618123;0.138901338318488;"n";1;0;0;0.0190893422041903;0;0.0190893422041903;0.0190893422041903;4.58759453888566;0.0190893422041903;2.86355575156297e-05;0.000131368327276649;52.3852519014768;4.05057548648763e-14;0;0;0.0190893422041903;1.60714110041607e-12;7.96093962135901e-08;0;1;36.2151476488952;7.96093962135901e-08;0.0205433179486327;0.0201511595223017;0;0.0190893422041903;7.96093962135901e-08;0.0190893422041903;0.0073979224213502;5.8894413719867e-10;6.13133722216755e-11;4.37330617778475e-15;0.0885178174542599;0.235147574584492;0.0885178174542599;10887.691546874;6.81522511094685;21.7875623268239;11969.0215348977;10.1105577860775;1;1;1;4.37330617778475e-15;1;0;4.37330617778475e-15;1;0.0120667656617823;0.554500396087616;0.00482591431518603;1;0.000678292850409323
851;0.108841663218363;0.03;1;0.999401913875598;16033.199072462;0.342028735554777;1.41;4.49366755774653;21.4247952168224;3.2895104046911;1.81252082960463;5.5;6.5;4.75925708462851;-1.91;-1.95;-3.21897948317875;0.6;0.0200030193144064;5.12170619903246;0.112735671479807;0.0939114072935674;0.6190670740325;-0.802545016691069;-1.18208344616861;0.302601614850573;0.0797606743346481;0.290725556257249;0.00264083802808845;0.22170563047868;1.24675756529905;0.25;7;36.3159820913102;-0.192775027010502;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.641548863961361;4.57197831596442;68.9912155854909;2.22696742527575;2.59708125905198;18.0375411930377;5.91263807413075;0.75;0.85;0.155431314386905;365;0.248;0.402156629654799;8.58;-0.139;0.909595084024035;64.3975506173515;0.108841663218363;"p";0.999401913875598;343508.006798046;0.960082261571926;0.107908672141893;0.997085365459144;0.997399879802226;0.999896209082064;484346.289585244;0.999896209082064;1.74077609984844e-05;8.43138444960263;1.00010380169161;0.0945585146395061;1;6.22745507617983e-05;0.999958483632825;2.17148809706408e-09;2.17148809706408e-09;0;1;6.38552595088276;2.17148809706408e-09;0.0200030193144064;4.68037553082311e-06;0;0.999958483632825;2.17148809706408e-09;0.999958483632825;0.0134953188318118;2.93049242093641e-11;2.33738051626464e-12;4.48636293128407e-16;0.127977514782545;0.225448772608434;0.127977514782545;15741.2343182531;10.3173112260449;20.8365308196245;36.7057681061611;341.631973125067;1;1.02195115070479;1;4.58484376010507e-16;1;1;4.58484376010507e-16;1;0.632094315479339;0.425344150102986;0.254200919537128;1;0.000678292850409323
852;0.211041608269688;0.03;1;0.999401913875598;0;0.176606008782983;1.41;4.53626117804536;11.9566518377453;2.0116952881217;2.41587573251288;5.5;6.5;5.31728908239042;-1.91;-1.95;-2.54014830643448;0.6;0.0203299709220582;6.65393814661772;0.130772653850667;0.102696808300691;0.0906941019929945;-0.835463624433786;-1.2108659359373;0.170853724819608;0.14430484945049;0.277510071952544;0.0388197716702321;0.175651455509748;2.74856409453787;0.25;7;37.5992694984102;-0.202773625779976;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.648249102989212;5.60611163660957;69.1866870705175;2.208321089652;1.8649536319057;7.67582657514098;5.20497644694112;0.75;0.85;0.145444461974474;365;0.248;0.400879253372098;8.58;-0.139;1.04590017208787;63.1064964741119;0.211041608269688;"n";0.999401913875598;0;0;0.0669809867653424;0;0.0669809867653424;0.0669809867653424;4.53626117804536;0.0669809867653424;4.81627102179174e-06;2.18478632590987e-05;14.9296098533655;1.68274067732868e-12;0;0;0.0669809867653424;2.35841107546716;6.29884124434975e-08;0;1;18.2887754770693;6.29884124434975e-08;0.0203299709220582;0.018968249408788;0;0.0669809867653424;6.29884124434975e-08;0.0669809867653424;0.0105238120093276;6.6287821132136e-10;9.56565404887391e-11;2.57624051283932e-13;0.0972378010155252;0.261519999104143;0.0972378010155252;11960.2495249096;4.77039010352334;16.6890354107283;88.5242402959746;136.577661451231;1;1;1;2.57624051283932e-13;1;1;1.61514969486145e-13;1;0.0423400587849965;0.642979297889764;0.0169732511534601;1;0.000678292850409323
853;0.174799536338566;0.03;1;0.999401913875598;0;0.422984702279791;1.41;4.47520352937961;11.6919749972327;3.23994021769613;2.54070679207978;5.5;6.5;3.13052296243921;-1.91;-1.95;-2.21727406571584;0.6;0.0191306383124608;3.45964998391337;0.072644160435269;0.101138810345153;0.933232213603333;-1.1686652768395;-1.19215168023619;0.153471678262576;0.0998641705896631;0.371223234226134;0.496452529172604;0.181885450545917;5.70927743893117;0.25;7;35.4206694860065;-0.183239593679141;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.647412194428034;2.48324002147702;69.9554819267726;2.18982171349656;5.02724595669182;17.8407145438296;6.19168356711873;0.75;0.85;0.163628776476392;365;0.248;0.396149479594534;8.58;-0.139;1.04450517994941;63.1409288924371;0.174799536338566;"n";0.999401913875598;0;0;0.19600746250639;0;0.19600746250639;0.19600746250639;4.47520352937961;0.19600746250639;0.000740418118310816;0.00331352177628117;5.10184656855808;2.86912166811056e-08;0;0;0.19600746250639;5.11106912135113e-17;2.00916573701671e-05;0;1;19.7521015997552;2.00916573701671e-05;0.0191306383124608;0.0153808904407078;0;0.19600746250639;2.00916573701671e-05;0.19600746250639;0.0782242951752284;1.5716557366835e-06;1.56952096596384e-07;7.23136041961703e-09;0.022427207130269;0.344364041135731;0.022427207130269;2758.54647702309;11.4339802502607;97.5484968798231;19.3098525443158;581.036814443099;1;1.0427402211168;1;7.54043036292674e-09;0;1;7.54043036292674e-09;1;0.123900346734107;0.635932299866442;0.0490830578802986;1;0.000678292850409323
854;0.162314477512234;0.03;1;0.999401913875598;0;0.0288711515022442;1.41;4.62721168026301;11.1750268259346;1.33045767527074;2.21642395178575;5.5;6.5;5.49991086753307;-1.91;-1.95;-2.70015943977201;0.6;0.0195212571191753;7.59088640768266;0.122300046158284;0.100562936058362;0.854691292624921;-0.827336792393339;-1.25165741404156;0.292302642017603;0.21563066584108;0.0571384946462391;0.0905396011659322;0.168058879525956;8.73052184120752;0.25;7;35.2502756299836;-0.179370705201368;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.626724970701616;5.19785706053849;69.8389485891512;2.19656482827029;2.45621622276758;11.7160784304251;6.37835264624702;0.75;0.85;0.165834203010692;365;0.248;0.39814522198588;8.58;-0.139;1.14900309712737;64.4748942157433;0.162314477512234;"n";0.999401913875598;0;0;0.00606108010300961;0;0.00606108010300961;0.00606108010300961;4.62721168026301;0.00606108010300961;3.16292673711187e-06;1.46355315417802e-05;164.987095204938;2.90537391804239e-17;0;0;0.00606108010300961;4.93774733119315e-11;2.91910058690373e-08;0;1;66.2723995763987;2.91910058690373e-08;0.0195212571191753;0.0194029372160645;0;0.00606108010300961;2.91910058690373e-08;0.00606108010300961;0.192321323851268;5.61405289328341e-09;1.21056196344574e-09;1.56564899712297e-12;0.0312811428767546;0.244589595854765;0.0312811428767546;3847.58057384081;7.08614732659632;18.1680335660259;50542.8384265001;970.633012876207;1;1.00001596304514;1;1.56567398964858e-12;1;1;1.03593052800497e-12;1;0.00383133334181908;0.414944205273975;0.00152542706388046;1;0.000678292850409323
855;0.153483920329538;0.03;1;0.999401913875598;16021.2099819701;0.164785082801245;1.41;4.63275325406634;26.1808244873178;0.679348796606064;2.71371436046691;5.5;6.5;5.00452746654797;-1.91;-1.95;-2.72327900459923;0.6;0.0200709498220172;3.21419323850849;0.07398991037922;0.0915204598147429;0.18928802292794;-0.917987715407528;-1.13759734401915;0.162496719742194;0.117910081972348;0.0463573653175922;0.576072262276201;0.15327800009739;8.40176843386143;0.25;7;36.3230392149175;-0.158804235290531;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.632881258812267;2.88177894012057;69.6724235307437;2.22020386415091;5.97655276515857;10.3391424815645;6.52889817072707;0.75;0.85;0.119181798817144;365;0.248;0.395948515991156;8.58;-0.139;0.958694113823702;63.1996880147381;0.153483920329538;"p";0.999401913875598;419448.486612424;0.281308086669889;0.0176362021156277;0.591964430866528;0.599160628634132;0.711919985255025;591422.366123517;0.711919985255025;9.89629273712849e-06;5.85288886644351;1.40465223720581;0.014735736516083;0;0;0.711919985255025;7.93783458679798e-08;0.0110685638147432;0;1;27.0049072916315;0.0110685638147432;0.0200709498220172;0.0213150144730251;0;0.711919985255025;0.0110685638147432;0.711919985255025;0.0102283758151705;0.00011321343043139;1.33490048625359e-05;8.9121935505859e-08;0.0163605688426333;0.268029962435163;0.0163605688426333;2012.34996764389;8.15784762336155;385.82015074091;301.448413959276;1820.90060037323;1;1.00267363459263;1;8.93602149955897e-08;1;1;8.93602149955897e-08;1;0.450019258920625;0.624084456228041;0.178184457737061;1;0.000678292850409323
856;0.121693530111051;0.03;1;0.999401913875598;0;0.329788226168603;1.41;4.48291746810465;5.70792453098166;2.45763516332954;3.12233651183137;5.5;6.5;3.61327767643413;-1.91;-1.95;-2.07757685048897;0.6;0.0206417815671117;5.3315033521943;0.0670816300323329;0.069278875118907;0.333014399977401;-1.17656075162144;-1.15897204915755;0.103485082741827;0.221267186245275;0.339189084729349;0.221474030438282;0.199364083547779;4.95189147838391;0.25;7;37.1124562108001;-0.267972253054763;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.645321317575872;5.50380480975735;69.5725238976412;2.18074938778385;2.26478742342692;4.04611882117308;5.65034791095695;0.75;0.85;0.135902322323324;365;0.248;0.40093985879723;8.58;-0.139;1.01019299743519;64.6284836697553;0.121693530111051;"n";0.999401913875598;0;0;0.0900497303720516;0;0.0900497303720516;0.0900497303720516;4.48291746810465;0.0900497303720516;0.00024362526446267;0.00109215195373132;11.1049749496015;3.09144875605232e-10;0;0;0.0900497303720516;7.77254830235434e-15;9.13495088194367e-06;0;1;26.4010260167062;9.13495088194367e-06;0.0206417815671117;0.0187829947025945;0;0.0900497303720516;9.13495088194367e-06;0.0900497303720516;0.00509604982858343;4.65521648760471e-08;1.03004665357491e-08;1.93446813939789e-10;0.0454913683421491;0.285573673769586;0.0454913683421491;5595.43830608433;3.1554531223;19.0068986953877;28.8336683854364;233.962664309409;1;1;1;1.93446813939789e-10;1;1;1.04373279176961e-10;1;0.0569222858851422;0.395039724674872;0.0228224132652045;1;0.000678292850409323
857;0.132499214080834;0.03;1;0.999401913875598;0;0.248498196015134;1.41;4.68085065209162;42.2750663572198;1.48732537962496;3.69203405144673;5.5;6.5;5.06894238045757;-1.91;-1.95;-1.92072389937194;0.6;0.0206124972337147;6.54433531096652;0.0694951848525484;0.100295580085534;0.608880526386201;-0.799344628298524;-1.21821087238722;0.294776061666198;0.12414318408045;0.0482741564852248;0.0499137994483236;0.178061032162983;4.27217136719264;0.25;7;36.2203683945338;-0.165102199997602;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.60151643010322;6.39686972689587;69.5298297066748;2.1993126381259;2.54063308387208;-2.48709101222611;5.08820047142939;0.75;0.85;0.139376064337077;365;0.248;0.399847661642789;8.58;-0.139;1.07581770019149;64.4239636590533;0.132499214080834;"n";0.999401913875598;0;0;0.0473526309375113;0;0.0473526309375113;0.0473526309375113;4.68085065209162;0.0473526309375113;8.53213305644962e-06;3.99376405810147e-05;21.1181507806746;6.6931193675346e-13;0;0;0.0473526309375113;1.60714110041607e-12;4.79356372120939e-07;0;1;27.9585219328189;4.79356372120939e-07;0.0206124972337147;0.0196364412595061;0;0.0473526309375113;4.79356372120939e-07;0.0473526309375113;0.0124348101986264;5.960705504826e-09;7.39980960734968e-10;4.45754645589077e-13;0.0987348014326547;0.309537192883048;0.0987348014326547;12144.3805762165;0.0267710358229842;20.1800769003598;8.2528011528673;109.795497660728;1;1;1;4.45754645589077e-13;1;1;3.04785062210211e-13;1;0.0299325715302221;0.421763557113627;0.0119684687333148;1;0.000678292850409323
858;0.154835883978595;0.03;1;0.999401913875598;0;0.182289309217595;1.41;4.57719351395824;14.2272615778827;1.47889458946884;1.81290113656347;5.5;6.5;2.97919905105923;-1.91;-1.95;-3.49648901489244;0.6;0.0200209670904916;6.75685838608205;0.125456393568766;0.0930169536782431;0.602868439629674;-0.896226653030127;-1.08650829824944;0.180497785680927;0.13877546378149;0.100341452643921;0.224090851130382;0.201307616736955;4.24186499533243;0.25;7;36.8961786983075;-0.224459288941272;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.629404885938857;4.59809938307649;69.9282412119402;2.15101364868656;3.76758676371292;-0.966648495792668;3.92572659282945;0.75;0.85;0.18520309152736;365;0.248;0.395505707683879;8.58;-0.139;1.09381739451598;63.7553012348564;0.154835883978595;"n";0.999401913875598;0;0;0.0401498323990377;0;0.0401498323990377;0.0401498323990377;4.57719351395824;0.0401498323990377;0.00104906149999101;0.00480175749350216;24.9067042188691;3.8948301930028e-11;0;0;0.0401498323990377;1.90015365514633e-11;1.5307744607789e-06;0;1;28.6616810663399;1.5307744607789e-06;0.0200209670904916;0.0192171286173417;0;0.0401498323990377;1.5307744607789e-06;0.0401498323990377;0.0122837289691069;1.88036185890387e-08;2.60948089046409e-09;1.46689368735862e-11;0.0375910709732697;0.28586508847527;0.0375910709732697;4623.70172971217;1.40046913396013;40.2045741597466;13.3975668765778;44.4471831497647;1;1;1;1.46689368735862e-11;1;1;1.46689368735862e-11;1;0.0253795344929526;0.52241198083288;0.0100377507503226;1;0.000678292850409323
859;0.147569780185898;0.03;1;0.999401913875598;0;0.417939054314047;1.41;4.63140434473476;5.81197410420736;1.78594057727605;2.45867418021022;5.5;6.5;3.27359346784891;-1.91;-1.95;-2.58264594463959;0.6;0.0204931434690487;3.70888005468116;0.106963084684203;0.092067532833078;0.534649086650461;-0.869711710389385;-1.18966811854813;0.164914205670357;0.153701555879919;0.368849315414701;0.09713876992603;0.175565911624241;8.9216582600493;0.25;7;36.7314176409491;-0.231503769265848;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.636300177266821;2.14013540851918;69.5384653125158;2.2340090109961;-0.490233640863305;-5.19676068505619;1.10477834075892;0.75;0.85;0.170133395872458;365;0.248;0.403454826272637;8.58;-0.139;1.02492497557966;63.9360319363665;0.147569780185898;"n";0.999401913875598;0;0;0.103690158646143;0;0.103690158646143;0.103690158646143;4.63140434473476;0.103690158646143;0.000532606585635913;0.00246671645474851;9.64411679041438;1.29835787488262e-09;0;0;0.103690158646143;8.20292785092565e-12;6.44871652135354e-06;0;1;33.0893603753783;6.44871652135354e-06;0.0204931434690487;0.0183682061715848;0;0.103690158646143;6.44871652135354e-06;0.103690158646143;0.0101604773586168;6.55220382073508e-08;1.00708392168933e-08;9.02084566172377e-11;0.0164243022796615;0.306594580774568;0.0164243022796615;2020.18918039836;-2.84349716295975;7.40522678867577;4.28775786381552;11.9544283882392;1;1;1;9.02084566172377e-11;1;0;9.02084566172377e-11;1;0.0655446810284218;0.493050678571849;0.0264443178974174;1;0.000678292850409323
860;0.158681784124702;0.03;1;0.999401913875598;0;0.165638673817739;1.41;4.41440672902409;38.9135479707909;2.9430562518537;3.38828816823534;5.5;6.5;2.86117472442989;-1.91;-1.95;-2.88395740726331;0.6;0.0209105252959192;7.94506826228588;0.11844178841472;0.0971281630929367;0.973606783431023;-0.832571170068463;-1.24534486306281;0.456812951597385;0.287708860218573;0.0808278745180517;0.465182234179852;0.185516466758921;5.04298521624878;0.25;7;37.5509710217462;-0.169712882276014;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.637498413503636;4.46305989682553;69.0002974746364;2.20811427128456;3.2037918916605;16.874387162313;1.10600596757436;0.75;0.85;0.11601246853938;365;0.248;0.396493287001883;8.58;-0.139;1.02645151208445;63.4621253048921;0.158681784124702;"n";0.999401913875598;0;0;0.0660257555416426;0;0.0660257555416426;0.0660257555416426;4.41440672902409;0.0660257555416426;0.00137665550435952;0.00607711732199272;15.145604799165;4.3941087339176e-10;0;0;0.0660257555416426;1.55184002427953e-09;7.93853225042519e-06;0;1;40.0668617887951;7.93853225042519e-06;0.0209105252959192;0.0195298920644835;0;0.0660257555416426;7.93853225042519e-06;0.0660257555416426;0.214206489447307;1.70048512472781e-06;4.89244637054076e-07;4.59886182502117e-09;0.0171251078297894;0.246151475215657;0.0171251078297894;2106.3882630641;10.0390895269868;30.4402257952192;47.4964233150973;12.6278237261214;1;1.01692441637815;1;4.67669487741339e-09;0;0;4.67669487741339e-09;1;0.0417362374900608;0.573805336062691;0.0165481379895254;1;0.000678292850409323
861;0.15831908219073;0.03;1;0.999401913875598;16020.2932611712;0.220888164243661;1.41;4.44332471764081;33.590983675686;0.717124386690557;3.20760286541697;5.5;6.5;4.55087975572619;-1.91;-1.95;-2.47739464020897;0.6;0.0192404780662783;7.98491734651791;0.0473576745634808;0.076997896951871;0.327672637300566;-0.77717563599751;-1.21766167157844;0.263982379343361;0.106138809567661;0.124386773307405;0.28913869095513;0.164199068060907;9.73997283843346;0.25;7;36.8756712755192;-0.18120840227391;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.618596836889628;4.21798436652102;69.8331641586937;2.22173484151241;1.70726906729541;-4.04142807012196;9.32425456009197;0.75;0.85;0.191372653881845;365;0.248;0.397752758057603;8.58;-0.139;1.12063283125024;64.3835299844854;0.15831908219073;"p";0.999401913875598;538137.409415706;0.58626615283817;0.0256818420219093;0.941035129819303;0.942549456300126;0.976230765533512;758773.747276145;0.976230765533512;2.81267947668432e-05;21.3418734641047;1.02434796700296;0.215419515628453;1;0.0142615406798926;0.990492306213405;9.33626792054803e-13;9.33626792054803e-13;1;1;77.7728780722206;77.7728780722215;0.0192404780662783;0.000450262268194799;0;0.990492306213405;77.7728780722215;0.990492306213405;0.0127909768256287;0.994791081084231;0.105585941114807;0.000949350353431883;0.0147992754516123;0.320409363675785;0.0147992754516123;1820.31088054832;-1.16707950141328;14.9752323629892;6.28926125997816;77.6543553897641;1;1;1.60954567374254;0.00152802275423224;1;1;0.00152802275423224;1;0.626110550119004;0.427257143050108;0.249037198158797;1;0.000678292850409323
862;0.133723912681205;0.03;1;0.999401913875598;0;0.0995663687353954;1.41;4.75612914713838;22.4086128421765;0.861141432076693;3.19426543250428;5.5;6.5;2.08484814116353;-1.91;-1.95;-2.8249181445468;0.6;0.019260906771183;5.75924111370691;0.0621665048874153;0.102307065740277;0.416722098365426;-1.25828778062319;-1.1438770049947;0.268586120801046;0.142367497482865;0.0991920177119303;0.0239301587025657;0.18632545741615;4.01416557701305;0.25;7;37.7215856508043;-0.254652194610829;0.33;0.47;123000;1495.3;303.4;111.6;71.9;0.617810454079881;3.47327315538512;69.8043274461584;2.21174230713461;-3.40980760209405;10.2139652004311;3.69365090667697;0.75;0.85;0.155995537250066;365;0.248;0.398029094371479;8.58;-0.139;0.925200391804477;62.7623972453666;0.133723912681205;"n";0.999401913875598;0;0;0.011577861876621;0;0.011577861876621;0.011577861876621;4.75612914713838;0.011577861876621;0.00822530212074788;0.0391205991605082;86.3717334561817;1.33771628156934e-12;0;0;0.011577861876621;4.60116785221064e-17;5.85446687611036e-05;0;1;23.1185474283605;5.85446687611036e-05;0.019260906771183;0.0190379066529678;0;0.011577861876621;5.85446687611036e-05;0.011577861876621;0.00502522104633175;2.94199901608819e-07;4.18845037517527e-08;2.48551098170853e-11;0.107271241361059;0.198079863513758;0.107271241361059;13194.3626874103;3.40207879916852;4.09354630347537;34.2674523696019;40.5777256485465;1;1;1;2.48551098170853e-11;0;0;2.48551098170853e-11;1;0.00731860451948955;0.717838558933178;0.00291301752895543;1;0.000678292850409323
